Path9_1(x)	Path9_1(y)	Path9_2(x)	Path9_2(y)	Path9_3(x)	Path9_3(y)	Path9_4(x)	Path9_4(y)	Path9_5(x)	Path9_5(y)	Path9_6(x)	Path9_6(y)	Path9_7(x)	Path9_7(y)	Path9_8(x)	Path9_8(y)	Path9_9(x)	Path9_9(y)	Path9_10(x)	Path9_10(y)	Path9_11(x)	Path9_11(y)	Path9_12(x)	Path9_12(y)	Path9_13(x)	Path9_13(y)	Path9_14(x)	Path9_14(y)	Path9_15(x)	Path9_15(y)	Path9_16(x)	Path9_16(y)	Path9_17(x)	Path9_17(y)	Path9_18(x)	Path9_18(y)	Path9_19(x)	Path9_19(y)	Path9_20(x)	Path9_20(y)	Path9_21(x)	Path9_21(y)	Path9_22(x)	Path9_22(y)	Path9_23(x)	Path9_23(y)	Path9_24(x)	Path9_24(y)	Path9_25(x)	Path9_25(y)	Path9_26(x)	Path9_26(y)	Path9_27(x)	Path9_27(y)	Path9_28(x)	Path9_28(y)	Path9_29(x)	Path9_29(y)	Path9_30(x)	Path9_30(y)	Path9_31(x)	Path9_31(y)	Path9_32(x)	Path9_32(y)	Path9_33(x)	Path9_33(y)	Path9_34(x)	Path9_34(y)	Path9_35(x)	Path9_35(y)	Path9_36(x)	Path9_36(y)	Path9_37(x)	Path9_37(y)	Path9_38(x)	Path9_38(y)	Path9_39(x)	Path9_39(y)	Path9_40(x)	Path9_40(y)	Path9_41(x)	Path9_41(y)	Path9_42(x)	Path9_42(y)	Path9_43(x)	Path9_43(y)	Path9_44(x)	Path9_44(y)	Path9_45(x)	Path9_45(y)	Path9_46(x)	Path9_46(y)	Path9_47(x)	Path9_47(y)	Path9_48(x)	Path9_48(y)	Path9_49(x)	Path9_49(y)	Path9_50(x)	Path9_50(y)	Path9_51(x)	Path9_51(y)	Path9_52(x)	Path9_52(y)	Path9_53(x)	Path9_53(y)	Path9_54(x)	Path9_54(y)	Path9_55(x)	Path9_55(y)	Path9_56(x)	Path9_56(y)	Path9_57(x)	Path9_57(y)	Path9_58(x)	Path9_58(y)	Path9_59(x)	Path9_59(y)	Path9_60(x)	Path9_60(y)	Path9_61(x)	Path9_61(y)	Path9_62(x)	Path9_62(y)	Path9_63(x)	Path9_63(y)	Path9_64(x)	Path9_64(y)	Path9_65(x)	Path9_65(y)	Path9_66(x)	Path9_66(y)	Path9_67(x)	Path9_67(y)	Path9_68(x)	Path9_68(y)	Path9_69(x)	Path9_69(y)	Path9_70(x)	Path9_70(y)	Path9_71(x)	Path9_71(y)	Path9_72(x)	Path9_72(y)	Path9_73(x)	Path9_73(y)	Path9_74(x)	Path9_74(y)	Path9_75(x)	Path9_75(y)	Path9_76(x)	Path9_76(y)	Path9_77(x)	Path9_77(y)	Path9_78(x)	Path9_78(y)	Path9_79(x)	Path9_79(y)	Path9_80(x)	Path9_80(y)	Path9_81(x)	Path9_81(y)	Path9_82(x)	Path9_82(y)	Path9_83(x)	Path9_83(y)	Path9_84(x)	Path9_84(y)	Path9_85(x)	Path9_85(y)	Path9_86(x)	Path9_86(y)	Path9_87(x)	Path9_87(y)	Path9_88(x)	Path9_88(y)	Path9_89(x)	Path9_89(y)	Path9_90(x)	Path9_90(y)	Path9_91(x)	Path9_91(y)	Path9_92(x)	Path9_92(y)	Path9_93(x)	Path9_93(y)	Path9_94(x)	Path9_94(y)	Path9_95(x)	Path9_95(y)	Path9_96(x)	Path9_96(y)	Path9_97(x)	Path9_97(y)	Path9_98(x)	Path9_98(y)	Path9_99(x)	Path9_99(y)	Path9_100(x)	Path9_100(y)	Path9_101(x)	Path9_101(y)	Path9_102(x)	Path9_102(y)	Path9_103(x)	Path9_103(y)	Path9_104(x)	Path9_104(y)	Path9_105(x)	Path9_105(y)
10	30	10	30	12	32	20	40	17	37	10	30	10	30	12	32	20	40	20	40	20	40	17	37	10	30	10	30	17	37	12	32	12	32	10	30	10	30	10	30	12	32	10	30	10	30	12	32	12	32	17	37	17	37	17	37	17	37	17	37	10	30	10	30	17	37	17	37	17	37	12	32	12	32	10	30	10	30	12	32	12	32	10	30	17	37	17	37	12	32	12	32	12	32	10	30	12	32	12	32	17	37	17	37	12	32	12	32	17	37	17	37	17	37	12	32	12	32	12	32	17	37	12	32	17	37	17	37	17	37	12	32	17	37	17	37	17	37	17	37	17	37	17	37	17	37	17	37	17	37	17	37	17	37	17	37	17	37	17	37	17	37	17	37	20	40	5	35	5	35	5	35	17	43	5	35	5	35	5	35	5	35	5	35	5	35	5	35	5	35	5	35	5	45	5	35	10	30	10	30	17	43	5	35	5	35	17	43	5	45
10	29	10	29	13	32	21	40	17	36	10	29	10	29	13	32	21	40	21	40	21	40	17	36	10	29	10	29	17	36	13	32	13	32	10	29	10	29	10	29	13	32	10	29	10	29	13	32	13	32	17	36	17	36	17	36	17	36	17	36	10	29	10	29	17	36	17	36	17	36	13	32	13	32	10	29	10	29	13	32	13	32	10	29	17	36	17	36	13	32	13	32	13	32	10	29	13	32	13	32	17	36	17	36	13	32	13	32	17	36	17	36	17	36	13	32	13	32	13	32	17	36	13	32	17	36	17	36	17	36	13	32	17	36	17	36	17	36	17	36	17	36	17	36	17	36	17	36	17	36	17	36	17	36	17	36	17	36	17	36	17	36	17	36	21	40	5	34	5	34	5	34	17	44	5	34	5	34	5	34	5	34	5	34	5	34	5	34	5	34	5	34	6	45	5	34	10	29	10	29	17	44	5	34	5	34	17	44	6	45
10	28	10	28	14	32	22	40	17	35	10	28	10	28	14	32	22	40	22	40	22	40	17	35	10	28	10	28	17	35	14	32	14	32	10	28	10	28	10	28	14	32	10	28	10	28	14	32	14	32	17	35	17	35	17	35	17	35	17	35	10	28	10	28	17	35	17	35	17	35	14	32	14	32	10	28	10	28	14	32	14	32	10	28	17	35	17	35	14	32	14	32	14	32	10	28	14	32	14	32	17	35	17	35	14	32	14	32	17	35	17	35	17	35	14	32	14	32	14	32	17	35	14	32	17	35	17	35	17	35	14	32	17	35	17	35	17	35	17	35	17	35	17	35	17	35	17	35	17	35	17	35	17	35	17	35	17	35	17	35	17	35	17	35	22	40	5	33	5	33	5	33	17	45	5	33	5	33	5	33	5	33	5	33	5	33	5	33	5	33	5	33	7	45	5	33	10	28	10	28	17	45	5	33	5	33	17	45	7	45
10	27	10	27	15	32	23	40	18	35	10	27	10	27	15	32	23	40	23	40	23	40	18	35	10	27	10	27	18	35	15	32	15	32	10	27	10	27	10	27	15	32	10	27	10	27	15	32	15	32	18	35	18	35	18	35	18	35	18	35	10	27	10	27	18	35	17	34	17	34	15	32	15	32	10	27	10	27	15	32	15	32	10	27	18	35	17	34	15	32	15	32	15	32	10	27	15	32	15	32	17	34	17	34	15	32	15	32	17	34	17	34	17	34	15	32	15	32	15	32	17	34	15	32	16	35	17	34	17	34	15	32	16	35	17	34	17	34	16	35	16	35	17	34	17	34	17	34	17	34	17	34	17	34	17	34	17	34	17	34	17	34	17	34	23	40	5	32	5	32	5	32	18	45	5	32	5	32	5	32	5	32	5	32	5	32	5	32	5	32	5	32	8	45	5	32	10	27	10	27	18	45	5	32	5	32	18	45	8	45
10	26	11	27	15	31	24	40	19	35	10	26	11	27	15	31	24	40	24	40	24	40	19	35	11	27	11	27	19	35	15	31	15	31	11	27	10	26	11	27	15	31	10	26	11	27	15	31	15	31	19	35	19	35	19	35	19	35	19	35	11	27	11	27	19	35	17	33	17	33	16	32	16	32	11	27	11	27	15	31	15	31	11	27	19	35	17	33	16	32	15	31	15	31	11	27	15	31	15	31	17	33	17	33	16	32	16	32	17	33	17	33	17	33	16	32	16	32	16	32	17	33	16	32	15	35	17	33	17	33	16	32	15	35	17	33	17	33	15	35	15	35	17	33	17	33	17	33	17	33	17	33	17	33	17	33	17	33	17	33	17	33	17	33	24	40	5	31	5	31	5	31	19	45	5	31	5	31	5	31	5	31	5	31	5	31	5	31	5	31	5	31	9	45	5	31	9	27	10	26	19	45	5	31	5	31	19	45	9	45
10	25	12	27	15	30	25	40	20	35	10	25	12	27	15	30	25	40	25	40	25	40	20	35	12	27	12	27	20	35	15	30	15	30	12	27	10	25	12	27	15	30	10	25	12	27	15	30	15	30	20	35	20	35	20	35	20	35	20	35	12	27	12	27	20	35	17	32	17	32	17	32	17	32	12	27	12	27	15	30	15	30	12	27	20	35	17	32	17	32	15	30	15	30	12	27	15	30	15	30	17	32	17	32	17	32	17	32	17	32	17	32	17	32	17	32	17	32	17	32	17	32	17	32	15	34	17	32	17	32	17	32	15	34	17	32	17	32	15	34	15	34	17	32	17	32	17	32	17	32	17	32	17	32	17	32	17	32	17	32	17	32	17	32	25	40	5	30	5	30	5	30	20	45	5	30	5	30	5	30	5	30	5	30	5	30	5	30	5	30	5	30	10	45	5	30	8	27	10	25	20	45	5	30	5	30	20	45	10	45
10	24	13	27	15	29	26	40	21	35	10	24	13	27	15	29	26	40	26	40	26	40	21	35	13	27	13	27	21	35	15	29	15	29	13	27	10	24	13	27	15	29	10	24	13	27	15	29	15	29	21	35	21	35	21	35	21	35	21	35	13	27	13	27	21	35	17	31	17	31	17	31	17	31	13	27	13	27	15	29	15	29	13	27	21	35	17	31	17	31	15	29	15	29	13	27	15	29	15	29	17	31	17	31	17	31	17	31	17	31	17	31	17	31	17	31	17	31	17	31	17	31	17	31	15	33	16	32	17	31	17	31	15	33	17	31	16	32	15	33	15	33	17	31	16	32	16	32	16	32	16	32	17	31	16	32	16	32	16	32	17	31	16	32	26	40	5	29	5	29	5	29	21	45	5	29	5	29	5	29	5	29	5	29	5	29	5	29	5	29	5	29	11	45	5	29	7	27	10	24	21	45	5	29	5	29	21	45	11	45
10	23	14	27	15	28	27	40	22	35	10	23	14	27	15	28	27	40	27	40	27	40	22	35	14	27	14	27	22	35	15	28	15	28	14	27	10	23	14	27	15	28	10	23	14	27	15	28	15	28	22	35	22	35	22	35	22	35	22	35	14	27	14	27	22	35	17	30	17	30	17	30	17	30	14	27	14	27	15	28	15	28	14	27	22	35	17	30	17	30	15	28	15	28	14	27	15	28	15	28	17	30	17	30	17	30	17	30	17	30	17	30	17	30	17	30	17	30	17	30	17	30	17	30	15	32	15	32	17	30	17	30	15	32	17	30	15	32	15	32	15	32	17	30	15	32	15	32	15	32	15	32	17	30	15	32	15	32	15	32	17	30	15	32	27	40	5	28	5	28	5	28	22	45	5	28	5	28	5	28	5	28	5	28	5	28	5	28	5	28	5	28	12	45	5	28	6	27	10	23	22	45	5	28	5	28	22	45	12	45
10	22	15	27	15	27	28	40	23	35	10	22	15	27	15	27	28	40	28	40	28	40	23	35	15	27	15	27	23	35	15	27	15	27	15	27	10	22	15	27	15	27	10	22	15	27	15	27	15	27	23	35	23	35	23	35	23	35	23	35	15	27	15	27	23	35	17	29	17	29	17	29	17	29	15	27	15	27	15	27	15	27	15	27	23	35	17	29	17	29	15	27	15	27	15	27	15	27	15	27	17	29	17	29	17	29	17	29	17	29	17	29	17	29	17	29	17	29	17	29	17	29	17	29	15	31	15	31	17	29	17	29	15	31	17	29	15	31	15	31	15	31	17	29	15	31	15	31	15	31	15	31	17	29	15	31	15	31	15	31	17	29	15	31	28	40	5	27	5	27	5	27	23	45	5	27	5	27	5	27	5	27	5	27	5	27	5	27	5	27	5	27	13	45	5	27	5	27	10	22	23	45	5	27	5	27	23	45	13	45
11	22	15	26	15	26	29	40	24	35	11	22	15	26	15	26	29	40	29	40	29	40	24	35	16	27	16	27	23	34	16	27	16	27	16	27	11	22	15	26	16	27	11	22	15	26	15	26	15	26	23	34	23	34	23	34	23	34	23	34	16	27	16	27	23	34	17	28	17	28	17	28	17	28	16	27	16	27	16	27	16	27	16	27	23	34	17	28	17	28	16	27	16	27	16	27	16	27	16	27	17	28	17	28	17	28	17	28	17	28	17	28	17	28	17	28	17	28	17	28	17	28	17	28	15	30	15	30	17	28	17	28	15	30	17	28	15	30	15	30	15	30	17	28	15	30	15	30	15	30	15	30	17	28	15	30	15	30	15	30	17	28	15	30	29	40	5	26	6	27	6	27	24	45	5	26	6	27	6	27	5	26	5	26	6	27	6	27	6	27	6	27	14	45	5	26	5	26	9	22	24	45	5	26	5	26	24	45	14	45
12	22	15	25	15	25	30	40	25	35	12	22	15	25	15	25	30	40	30	40	30	40	25	35	17	27	17	27	23	33	17	27	17	27	17	27	12	22	15	25	17	27	12	22	15	25	15	25	15	25	23	33	23	33	23	33	23	33	23	33	17	27	17	27	23	33	17	27	17	27	17	27	17	27	17	27	17	27	17	27	17	27	17	27	23	33	17	27	17	27	17	27	17	27	17	27	17	27	17	27	17	27	17	27	17	27	17	27	17	27	17	27	17	27	17	27	17	27	17	27	17	27	17	27	15	29	15	29	17	27	17	27	15	29	17	27	15	29	15	29	15	29	17	27	15	29	15	29	15	29	15	29	17	27	15	29	15	29	15	29	17	27	15	29	30	40	5	25	7	27	7	27	25	45	5	25	7	27	7	27	5	25	5	25	7	27	7	27	7	27	7	27	15	45	5	25	5	25	8	22	25	45	5	25	5	25	25	45	15	45
13	22	15	24	15	24	31	40	26	35	13	22	15	24	15	24	31	40	31	40	31	40	26	35	17	26	18	27	23	32	17	26	18	27	18	27	13	22	15	24	18	27	13	22	15	24	15	24	15	24	23	32	23	32	23	32	23	32	23	32	17	26	18	27	23	32	17	26	18	27	17	26	18	27	17	26	18	27	17	26	18	27	18	27	23	32	18	27	18	27	17	26	18	27	18	27	18	27	18	27	17	26	18	27	17	26	18	27	17	26	18	27	18	27	17	26	18	27	18	27	18	27	18	27	15	28	15	28	16	27	16	27	15	28	17	26	15	28	15	28	15	28	16	27	15	28	15	28	15	28	15	28	16	27	15	28	15	28	15	28	16	27	15	28	31	40	5	24	8	27	8	27	26	45	5	24	8	27	8	27	5	24	5	24	8	27	8	27	8	27	8	27	16	45	5	24	5	24	7	22	26	45	5	24	5	24	26	45	16	45
14	22	15	23	15	23	32	40	27	35	14	22	15	23	15	23	32	40	32	40	32	40	27	35	17	25	19	27	23	31	17	25	19	27	19	27	14	22	15	23	19	27	14	22	15	23	15	23	15	23	23	31	23	31	23	31	23	31	23	31	17	25	19	27	23	31	17	25	19	27	17	25	19	27	17	25	19	27	17	25	19	27	19	27	23	31	19	27	19	27	17	25	19	27	19	27	19	27	19	27	17	25	19	27	17	25	19	27	17	25	19	27	19	27	17	25	19	27	19	27	19	27	19	27	15	27	15	27	15	27	15	27	15	27	17	25	15	27	15	27	15	27	15	27	15	27	15	27	15	27	15	27	15	27	15	27	15	27	15	27	15	27	15	27	32	40	5	23	9	27	9	27	27	45	5	23	9	27	9	27	5	23	5	23	9	27	9	27	9	27	9	27	17	45	5	23	5	23	6	22	27	45	5	23	5	23	27	45	17	45
15	22	15	22	15	22	32	39	28	35	15	22	15	22	15	22	32	39	32	39	32	39	28	35	17	24	20	27	23	30	17	24	20	27	20	27	15	22	15	22	20	27	15	22	15	22	15	22	15	22	23	30	23	30	23	30	23	30	23	30	17	24	20	27	23	30	17	24	20	27	17	24	20	27	17	24	20	27	17	24	20	27	20	27	23	30	20	27	20	27	17	24	20	27	20	27	20	27	20	27	17	24	20	27	17	24	20	27	17	24	20	27	20	27	17	24	20	27	20	27	20	27	20	27	15	26	15	26	15	26	15	26	15	26	17	24	15	26	15	26	15	26	15	26	15	26	15	26	16	27	16	27	15	26	16	27	16	27	16	27	15	26	16	27	32	39	5	22	10	27	10	27	28	45	5	22	10	27	10	27	5	22	5	22	10	27	10	27	10	27	10	27	18	45	5	22	5	22	5	22	28	45	5	22	5	22	28	45	18	45
